SENSOR	NUMERO_SENSOR	CANAL	FECHA	VALOR	UNIDAD_MEDIDA
CO-E-002	4		17/02/2004 00:00:00	-1,80	mm
CO-E-002	4		16/03/2004 00:00:00	-1,80	mm
CO-E-002	4		19/04/2004 00:00:00	-1,90	mm
CO-E-002	4		18/05/2004 00:00:00	-2,30	mm
CO-E-002	4		21/06/2004 00:00:00	-3,20	mm
CO-E-002	4		20/07/2004 00:00:00	-3,60	mm
CO-E-002	4		17/08/2004 00:00:00	-3,80	mm
CO-E-002	4		08/09/2004 00:00:00	-3,50	mm
CO-E-002	4		21/09/2004 00:00:00	-3,50	mm
CO-E-002	4		19/10/2004 00:00:00	-3,30	mm
CO-E-002	4		15/11/2004 00:00:00	-3	mm
CO-E-002	4		13/12/2004 00:00:00	-2,60	mm
CO-E-002	4		17/01/2005 00:00:00	-2,10	mm
CO-E-002	4		21/02/2005 00:00:00	-1,80	mm
CO-E-002	4		21/03/2005 00:00:00	-2	mm
CO-E-002	4		18/04/2005 00:00:00	-1,70	mm
CO-E-002	4		17/05/2005 00:00:00	-1,90	mm
CO-E-002	4		21/06/2005 00:00:00	-2,80	mm
CO-E-002	4		19/07/2005 00:00:00	-3,10	mm
CO-E-002	4		15/08/2005 00:00:00	-4,30	mm
CO-E-002	4		19/09/2005 00:00:00	-3,80	mm
CO-E-002	4		17/10/2005 00:00:00	-3,50	mm
CO-E-002	4		22/11/2005 00:00:00	-2,50	mm
CO-E-002	4		16/12/2005 00:00:00	-2,10	mm
CO-E-002	4		16/01/2006 00:00:00	-2,10	mm
CO-E-002	4		21/02/2006 00:00:00	-1,80	mm
CO-E-002	4		20/03/2006 00:00:00	-1,60	mm
CO-E-002	4		18/04/2006 00:00:00	-2,10	mm
CO-E-002	4		17/05/2006 00:00:00	-2,40	mm
CO-E-002	4		20/06/2006 00:00:00	-3,10	mm
CO-E-002	4		18/07/2006 00:00:00	-2,90	mm
CO-E-002	4		22/08/2006 00:00:00	-3,10	mm
CO-E-002	4		18/09/2006 00:00:00	-3,50	mm
CO-E-002	4		16/10/2006 00:00:00	-3,20	mm
CO-E-002	4		20/11/2006 00:00:00	-2,60	mm
CO-E-002	4		11/12/2006 00:00:00	-2	mm
CO-E-002	4		16/01/2007 00:00:00	-2,10	mm
CO-E-002	4		13/02/2007 00:00:00	-2	mm
CO-E-002	4		19/03/2007 00:00:00	-1,90	mm
CO-E-002	4		16/04/2007 00:00:00	-1,80	mm
CO-E-002	4		21/05/2007 00:00:00	-2,30	mm
CO-E-002	4		18/06/2007 00:00:00	-2,90	mm
CO-E-002	4		17/07/2007 00:00:00	-3,50	mm
CO-E-002	4		20/08/2007 00:00:00	-3,50	mm
CO-E-002	4		17/09/2007 00:00:00	-3,60	mm
CO-E-002	4		15/10/2007 00:00:00	-3,50	mm
CO-E-002	4		19/11/2007 00:00:00	-2,80	mm
CO-E-002	4		11/12/2007 00:00:00	-2,30	mm
CO-E-002	4		15/01/2008 00:00:00	-1,90	mm
CO-E-002	4		19/02/2008 00:00:00	-2,20	mm
CO-E-002	4		10/03/2008 00:00:00	-2	mm
CO-E-002	4		22/04/2008 00:00:00	-2,20	mm
CO-E-002	4		19/05/2008 00:00:00	-2,80	mm
CO-E-002	4		16/06/2008 00:00:00	-3,50	mm
CO-E-002	4		21/07/2008 00:00:00	-3,40	mm
CO-E-002	4		18/08/2008 00:00:00	-3,80	mm
CO-E-002	4		15/09/2008 00:00:00	-3,40	mm
CO-E-002	4		20/10/2008 00:00:00	-3,10	mm
CO-E-002	4		17/11/2008 00:00:00	-2,90	mm
CO-E-002	4		10/12/2008 00:00:00	-2,30	mm
CO-E-002	4		20/01/2009 00:00:00	-2,10	mm
CO-E-002	4		16/02/2009 00:00:00	-1,80	mm
CO-E-002	4		17/03/2009 00:00:00	-2,10	mm
CO-E-002	4		14/04/2009 00:00:00	-1,90	mm
CO-E-002	4		19/05/2009 00:00:00	-2,30	mm
CO-E-002	4		15/06/2009 00:00:00	-3,10	mm
CO-E-002	4		13/07/2009 00:00:00	-3,60	mm
CO-E-002	4		10/08/2009 00:00:00	-3,50	mm
CO-E-002	4		11/09/2009 00:00:00	-3,70	mm
CO-E-002	4		13/10/2009 00:00:00	-3,60	mm
CO-E-002	4		09/11/2009 00:00:00	-2,50	mm
CO-E-002	4		09/12/2009 00:00:00	-2,60	mm
CO-E-002	4		11/01/2010 00:00:00	-2	mm
CO-E-002	4		08/02/2010 00:00:00	-2	mm
CO-E-002	4		08/03/2010 00:00:00	-1,90	mm
CO-E-002	4		12/04/2010 00:00:00	-1,90	mm
CO-E-002	4		10/05/2010 00:00:00	-2,20	mm
CO-E-002	4		14/06/2010 00:00:00	-3	mm
CO-E-002	4		12/07/2010 00:00:00	-3,10	mm
CO-E-002	4		09/08/2010 00:00:00	-3,90	mm
CO-E-002	4		13/09/2010 00:00:00	-3,70	mm
CO-E-002	4		13/10/2010 00:00:00	-3,40	mm
CO-E-002	4		08/11/2010 00:00:00	-2,90	mm
CO-E-002	4		06/12/2010 00:00:00	-2,80	mm
CO-E-002	4		10/01/2011 08:30:00	-1,80	mm
CO-E-002	4		14/02/2011 07:30:00	-1,90	mm
CO-E-002	4		14/03/2011 08:10:00	-2,10	mm
CO-E-002	4		11/04/2011 09:00:00	-2,30	mm
CO-E-002	4		09/05/2011 09:00:00	-2,60	mm
CO-E-002	4		13/06/2011 09:00:00	-3	mm
CO-E-002	4		11/07/2011 09:00:00	-3,30	mm
CO-E-002	4		08/08/2011 09:00:00	-3,80	mm
CO-E-002	4		12/09/2011 00:00:00	-4,10	mm
CO-E-002	4		10/10/2011 08:00:00	-3,20	mm
CO-E-002	4		17/11/2011 00:00:00	-2,80	mm
CO-E-002	4		12/12/2011 00:00:00	-2,30	mm
CO-E-002	4		09/01/2012 07:25:00	-2,20	mm
CO-E-002	4		13/02/2012 00:00:00	-1,80	mm
CO-E-002	4		12/03/2012 00:00:00	-1,90	mm
CO-E-002	4		09/04/2012 00:00:00	-1,90	mm
CO-E-002	4		16/05/2012 00:00:00	-2,30	mm
CO-E-002	4		12/06/2012 00:00:00	-3,20	mm
CO-E-002	4		09/07/2012 00:00:00	-3,20	mm
CO-E-002	4		13/08/2012 00:00:00	-3,30	mm
CO-E-002	4		10/09/2012 00:00:00	-3,30	mm
CO-E-002	4		09/10/2012 00:00:00	-2,90	mm
CO-E-002	4		12/11/2012 00:00:00	-2,60	mm
CO-E-002	4		12/12/2012 00:00:00	-2,20	mm
CO-E-002	4		16/01/2013 00:00:00	-2,20	mm
CO-E-002	4		15/02/2013 00:00:00	-2,10	mm
CO-E-002	4		11/03/2013 00:00:00	-1,80	mm
CO-E-002	4		08/04/2013 00:00:00	-2	mm
CO-E-002	4		06/05/2013 00:00:00	-2,40	mm
CO-E-002	4		10/06/2013 00:00:00	-2,90	mm
CO-E-002	4		08/07/2013 00:00:00	-3,10	mm
CO-E-002	4		13/08/2013 00:00:00	-3,40	mm
CO-E-002	4		09/09/2013 00:00:00	-3,50	mm
CO-E-002	4		14/10/2013 00:00:00	-3,20	mm
CO-E-002	4		11/11/2013 00:00:00	-2,80	mm
CO-E-002	4		09/12/2013 00:00:00	-2,20	mm
CO-E-002	4		13/01/2014 00:00:00	-2,20	mm
CO-E-002	4		10/02/2014 00:00:00	-1,80	mm
CO-E-002	4		17/03/2014 00:00:00	-1,90	mm
CO-E-002	4		15/04/2014 00:00:00	-1,90	mm
CO-E-002	4		12/05/2014 00:00:00	-2,50	mm
CO-E-002	4		09/06/2014 00:00:00	-2,90	mm
CO-E-002	4		15/07/2014 00:00:00	-3,90	mm
CO-E-002	4		13/08/2014 00:00:00	-3,70	mm
CO-E-002	4		02/09/2014 00:00:00	-3,50	mm
CO-E-002	4		30/09/2014 00:00:00	-3,20	mm
CO-E-002	4		28/10/2014 00:00:00	-2,60	mm
CO-E-002	4		25/11/2014 00:00:00	-2,60	mm
CO-E-002	4		06/01/2015 00:00:00	-1,90	mm
CO-E-002	4		02/02/2015 00:00:00	-2	mm
CO-E-002	4		02/03/2015 00:00:00	-1,90	mm
CO-E-002	4		06/04/2015 00:00:00	-1,90	mm
CO-E-002	4		12/06/2015 00:00:00	-2,80	mm
CO-E-002	4		06/07/2015 00:00:00	-3,10	mm
CO-E-002	4		04/08/2015 00:00:00	-3,50	mm
CO-E-002	4		31/08/2015 00:00:00	-3,10	mm
CO-E-002	4		18/09/2015 00:00:00	-3,20	mm
CO-E-002	4		03/11/2015 00:00:00	-3,20	mm
CO-E-002	4		30/11/2015 00:00:00	-2,40	mm
CO-E-002	4		05/01/2016 00:00:00	-1,70	mm
CO-E-002	4		01/02/2016 00:00:00	-1,50	mm
CO-E-002	4		01/03/2016 00:00:00	-1,60	mm
CO-E-002	4		04/04/2016 00:00:00	-1,90	mm
CO-E-002	4		05/05/2016 00:00:00	-2,10	mm
CO-E-002	4		01/06/2016 00:00:00	-2,90	mm
CO-E-002	4		05/07/2016 00:00:00	-3,60	mm
CO-E-002	4		01/08/2016 00:00:00	-4	mm
CO-E-002	4		05/09/2016 00:00:00	-4,30	mm
CO-E-002	4		16/09/2016 00:00:00	-4,10	mm
CO-E-002	4		16/09/2016 11:30:00	-4,3734	mm
CO-E-002	4		26/09/2016 00:00:00	-4	mm
CO-E-002	4		26/09/2016 15:30:00	-3,9804	mm
CO-E-002	4		03/10/2016 00:00:00	-3,70	mm
CO-E-002	4		03/10/2016 10:00:00	-3,9816	mm
CO-E-002	4		19/10/2016 00:00:00	-3,60	mm
CO-E-002	4		19/10/2016 11:00:00	-3,8313	mm
CO-E-002	4		31/10/2016 00:00:00	-3,60	mm
CO-E-002	4		31/10/2016 10:00:00	-3,6178	mm
CO-E-002	4		17/11/2016 00:00:00	-3,40	mm
CO-E-002	4		17/11/2016 16:00:00	-3,3036	mm
CO-E-002	4		01/12/2016 00:00:00	-3,30	mm
CO-E-002	4		01/12/2016 10:00:00	-3,2474	mm
CO-E-002	4		15/12/2016 00:00:00	-3,20	mm
CO-E-002	4		15/12/2016 10:00:00	-3,0283	mm
CO-E-002	4		03/01/2017 00:00:00	-2,50	mm
CO-E-002	4		03/01/2017 10:00:00	-2,4577	mm
CO-E-002	4		19/01/2017 00:00:00	-2,30	mm
CO-E-002	4		19/01/2017 10:00:00	-2,5157	mm
CO-E-002	4		31/01/2017 00:00:00	-2,30	mm
CO-E-002	4		31/01/2017 09:00:00	-2,5670	mm
CO-E-002	4		02/03/2017 00:00:00	-2,40	mm
CO-E-002	4		02/03/2017 09:00:00	-2,4772	mm
CO-E-002	4		04/04/2017 00:00:00	-2,50	mm
CO-E-002	4		04/04/2017 10:00:00	-2,4980	mm
CO-E-002	4		02/05/2017 00:00:00	-3,20	mm
CO-E-002	4		02/05/2017 10:00:00	-3,4254	mm
CO-E-002	4		05/06/2017 00:00:00	-3,20	mm
CO-E-002	4		05/06/2017 11:00:00	-3,2568	mm
CO-E-002	4		03/07/2017 16:00:00	-3,6495	mm
CO-E-002	4		02/08/2017 10:00:00	-3,9786	mm
CO-E-002	4		05/09/2017 00:00:00	-4,10	mm
CO-E-002	4		05/09/2017 15:00:00	-3,8997	mm
CO-E-002	4		03/10/2017 00:00:00	-3,70	mm
CO-E-002	4		03/10/2017 00:00:00	-3,8424	mm
CO-E-002	4		01/11/2017 00:00:00	-3,8134	mm
CO-E-002	4		01/11/2017 00:00:00	-3,50	mm
CO-E-002	4		30/11/2017 00:00:00	-3,8363	mm
CO-E-002	4		30/11/2017 00:00:00	-3,20	mm
CO-E-002	4		04/01/2018 00:00:00	-3	mm
CO-E-002	4		04/01/2018 10:00:00	-2,7931	mm
CO-E-002	4		30/01/2018 00:00:00	-2,8466	mm
CO-E-002	4		01/03/2018 00:00:00	-2,60	mm
CO-E-002	4		01/03/2018 10:00:00	-3,1387	mm
